Census Tract,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Total Population,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%),County
6073018603,37.652258612696201,71.570852244074601,70-75%,6747,19.24,70.59,10.17,64.84,18.25,6.3,0,8.71,1.9,San Diego County
6073018608,10.195608450771701,13.4140191628845,10-15%,2812,14.37,66.68,18.95,21.27,50.11,5.01,0,17.28,6.33,San Diego County
6073018609,12.6727315999628,19.578920827029801,15-20%,6437,11.11,79.54,9.35,57.09,27.34,3.43,0,8.33,3.81,San Diego County
6073018610,18.158230640590801,33.068582955118501,30-35%,7801,14.04,74.66,11.31,58.35,22.95,7,0.1,10.06,1.54,San Diego County
6073018611,16.6516142839473,29.488149268784699,25-30%,10106,16.1,71.22,12.69,28.85,48.04,3.99,0.17,15.57,3.38,San Diego County
6073018612,16.8373108411419,30.055471507816399,30-35%,4092,13.71,73.02,13.27,34.8,57.16,3.03,0.51,3.45,1.05,San Diego County
6073018613,16.484370089384701,29.046898638426601,25-30%,4073,14.09,76.01,9.89,30.71,42.7,7.44,0,13.11,6.04,San Diego County
6073018614,17.264478598052399,30.975794251134602,30-35%,5700,10.51,64.61,24.88,35.16,39.91,6.65,0.4,7.44,10.44,San Diego County
6073018700,24.942155776984201,48.600605143721602,45-50%,38754,19.43,80.35,0.23,28.57,57.66,8.67,1.19,2.28,1.63,San Diego County
6073018801,13.896496191490399,22.755925365607698,20-25%,3911,6.93,65.07,28,21.53,74.28,1,0.08,0.87,2.25,San Diego County
6073018802,6.4765357035002102,5.6732223903176999,5-10%,8320,7.14,60.95,31.91,14.39,78.11,1.06,0.43,3.35,2.66,San Diego County
6073018803,13.6037047308252,21.974281391830601,20-25%,4841,9.56,67.4,23.03,26.59,65.11,1.07,0.5,4.4,2.33,San Diego County
6073018903,24.894633661584599,48.524962178517399,45-50%,4905,14.56,72.31,13.13,48.56,44.55,1.55,0.98,2.45,1.92,San Diego County
6073018904,18.686384072509099,34.480584972264197,30-35%,5554,12.8,67.5,19.7,52.52,40.33,1.73,0.72,4.7,0,San Diego County
6073018905,25.215978217661501,49.243570347957601,45-50%,6891,14.28,76.62,9.1,64.11,28.89,2.83,0,2.32,1.84,San Diego County
6073018906,24.850891335822201,48.411497730710998,45-50%,6798,16.5,70.05,13.45,56.19,36.11,4.09,0,2.08,1.52,San Diego County
6073019001,13.492877480506699,21.684316691881001,20-25%,5837,8.03,55.53,36.44,19.84,74.64,0,0,2.71,2.81,San Diego County
6073019002,15.971938561880499,27.735753908219898,25-30%,2175,10.02,73.15,16.83,37.47,54.07,2.11,0.18,5.47,0.69,San Diego County
6073019101,23.8943544984174,46.507816439737802,45-50%,6925,15.16,70.17,14.67,24.3,45.57,2.99,19.32,4.97,2.84,San Diego County
6073019103,4.2041143850399401,1.8784669692385301,1-5% (lowest scores),5682,13.36,68.9,17.74,25.89,68.09,0.76,0,3.41,1.85,San Diego County
6073019105,11.659106906995699,16.944024205748899,15-20%,5716,7,64.66,28.34,17.84,69.33,0,0.31,8.3,4.22,San Diego County
6073019106,16.777146280566999,29.904185577408001,25-30%,10544,15.2,72.12,12.68,33.95,48.51,0.64,7.94,3.55,5.41,San Diego County
6073019107,9.3973204227099494,11.4094805849723,10-15%,2067,14.76,62.36,22.88,26.56,57.72,0.92,9.58,1.31,3.92,San Diego County
6073019203,12.391280557031299,18.986384266263201,15-20%,2826,11.15,71.87,16.99,27.78,61.29,2.48,0,3.43,5.02,San Diego County
6073019205,22.082965678613,42.322239031770003,40-45%,6273,15.73,71.75,12.51,59.4,30.97,4.46,0,3.71,1.45,San Diego County
6073019206,18.433093043055699,33.749369641956598,30-35%,5909,15.7,74.89,9.41,70.81,21.05,2.66,0,5.48,0,San Diego County
6073019207,22.436483439333401,43.129097327281897,40-45%,9668,12.81,71.75,15.44,45.98,45.79,4.45,0.22,2.77,0.8,San Diego County
6073019208,14.209738018512899,23.537569339384799,20-25%,3369,13.77,64.68,21.55,22.53,70.29,0.03,1.16,2.91,3.09,San Diego County
6073019301,9.4102946964091991,11.4473020675744,10-15%,6726,11.51,75.78,12.71,27.42,55.78,2.71,0,8.12,5.98,San Diego County
6073019302,23.8708025306126,46.406959152798798,45-50%,7692,11.13,70.81,18.06,23.22,57.79,4.07,0.68,8.3,5.95,San Diego County
6073019303,17.146832329388602,30.6606152294503,30-35%,7921,13.32,73.56,13.12,39.35,52.22,1.06,0.2,2.63,4.54,San Diego County
6073019403,21.166673729648402,40.3303076147252,40-45%,5270,10.89,80.83,8.27,49.41,34.48,3.89,0,11.35,0.87,San Diego County
6073019404,22.450742583181,43.179525970751399,40-45%,3409,11.62,77.88,10.5,78.64,15.08,0.06,0.53,5.34,0.35,San Diego County
6073019405,15.548791747482699,26.802824004034299,25-30%,3994,15.77,79.19,5.03,64.02,29.57,2.73,0,1.58,2.1,San Diego County
6073019406,16.513003908218401,29.1225416036309,25-30%,4888,14.77,71.95,13.28,51.98,39.71,2.58,0.33,3.72,1.68,San Diego County
6073019501,21.452617083147,41.036308623297998,40-45%,4068,21.95,75.57,2.48,83.19,9.37,1.6,0,4.82,1.03,San Diego County
6073019502,24.7209756865579,48.184568835098297,45-50%,5928,20.48,74.76,4.76,87.62,10.39,1.16,0,0.17,0.66,San Diego County
6073019503,18.751645070209701,34.644478063540099,30-35%,5638,15.7,78.68,5.62,56.56,31.25,4.22,0.09,6.46,1.42,San Diego County
6073019601,19.725021958814001,36.812909732728201,35-40%,7468,14.97,76.51,8.52,46.6,45.41,1.87,3.25,1.29,1.58,San Diego County
6073019602,11.8354742806508,17.460917801311101,15-20%,5397,15.45,69.96,14.58,43.08,48.23,4.04,0,2.02,2.63,San Diego County
6073019701,23.9010079313231,46.5456379223399,45-50%,7214,11.08,78.08,10.84,29.08,51.59,5.88,0.3,7.92,5.23,San Diego County
6073019702,18.183469127709898,33.169440242057497,30-35%,5070,12.76,71.48,15.76,27.57,65.86,1.22,0.18,3.12,2.05,San Diego County
6073019803,12.297714007776101,18.734241048915798,15-20%,5115,10.56,76.03,13.41,10.5,71.26,1.82,1.08,10.32,5.02,San Diego County
6073019804,3.96287982034444,1.4498234997478601,1-5% (lowest scores),4412,11.92,67.77,20.31,10.79,73.41,0.23,0.2,11.83,3.54,San Diego County
6073019805,21.8461525719386,41.843166918809899,40-45%,4264,14.92,61.19,23.9,42.31,48.05,1.69,0.16,6.14,1.64,San Diego County
6073019806,14.944863885715099,25.416036308623301,25-30%,12647,16.81,69.4,13.79,24.35,59.04,2.17,0,12.52,1.93,San Diego County
6073019808,10.2020912506777,13.439233484619299,10-15%,4354,5.44,42.03,52.53,5.65,83.79,0,0,8.54,2.02,San Diego County
6073019809,8.1021216864399594,8.7745839636913807,5-10%,3987,5.47,65.06,29.47,12.42,72.41,1.56,0,7.95,5.67,San Diego County
6073019902,17.5076647942394,31.530509329299001,30-35%,4276,14.41,75.26,10.34,42.7,45.23,4.14,0,4.16,3.77,San Diego County
6073019903,10.4138242708988,13.8426626323752,10-15%,5035,17.12,68.92,13.96,35.47,57.3,4.07,0,0.95,2.2,San Diego County
6073019904,12.2401693780486,18.557740796772599,15-20%,6916,9.82,74.77,15.41,21.57,67.57,0,0,7.29,3.57,San Diego County
6073019905,12.329631141405899,18.822491174987402,15-20%,4309,11.07,70.78,18.15,22.95,57.16,5.08,0,8.26,6.54,San Diego County
6073020013,6.7123757349125901,6.1775088250126098,5-10%,14679,14.17,72.76,13.07,13.24,75.52,0.5,0,6.91,3.83,San Diego County
6073020014,5.8376930255666899,4.3998991427130596,1-5% (lowest scores),7835,9.41,71.82,18.77,11.68,73.01,1.6,0.28,8.33,5.11,San Diego County
6073020015,7.2446063623281001,7.2112960161371698,5-10%,5001,11.68,68.07,20.26,6.82,82.56,0.84,0,6.28,3.5,San Diego County
6073020016,5.2532138129236197,3.4543620776601101,1-5% (lowest scores),9713,15.31,69.6,15.09,9.09,82.05,0.02,0,5.41,3.43,San Diego County
6073020017,22.547447867900299,43.406454866364101,40-45%,3342,11.52,75.73,12.75,46.74,42.49,4.13,0,4.4,2.24,San Diego County
6073020018,30.4879883403603,59.619263741805298,55-60%,8741,17.16,76.27,6.57,74.19,17.78,1.24,0.74,4.05,2,San Diego County
6073020019,12.4453835142351,19.087241553202201,15-20%,7093,10.8,57.18,32.02,33.84,54.81,0.44,0,9.7,1.21,San Diego County
6073020020,12.467647104427501,19.175491679273801,15-20%,7883,18.62,70.38,11,27.58,42.07,3.63,0,22.8,3.93,San Diego County
6073020021,18.181172034314201,33.156833081190101,30-35%,6701,17.16,75.68,7.16,59.98,21.97,0.27,0,14.8,2.98,San Diego County
6073020022,11.863729363464,17.561775088250101,15-20%,6847,11.89,70.21,17.91,34.61,48.98,2.07,0,11.8,2.53,San Diego County
6073020023,10.939117177219099,15.3303076147252,15-20%,4656,12.09,72.64,15.27,35.98,48.5,2.36,0.43,5.54,7.2,San Diego County
6073020024,9.9951741714764992,12.909732728189599,10-15%,4517,7.31,71.53,21.16,39.05,48.02,0.8,1.44,5.85,4.85,San Diego County
6073020025,20.856637476634202,39.699949571356498,35-40%,4771,12.97,71.1,15.93,30.71,51.85,1.11,0,8.82,7.5,San Diego County
6073020026,11.1721111173884,15.8598083711548,15-20%,4461,10.78,66.44,22.78,16.05,64.22,2.4,0,13.14,4.19,San Diego County
6073020027,6.4964214273424501,5.7614725163893103,5-10%,17461,16.55,68.16,15.29,16.79,62.25,4.73,0.22,10.78,5.23,San Diego County
6073020028,16.5195461820256,29.160363086233001,25-30%,4825,19.88,78.57,1.55,95.63,1.93,0.41,0,1.55,0.48,San Diego County
6073020029,29.9978547185998,58.648512355017601,55-60%,5808,10.04,74.79,15.17,62.72,28.99,2.36,0.24,4.19,1.5,San Diego County
6073020103,14.5170149627049,24.382249117498699,20-25%,10191,11.71,70.62,17.67,24.55,54.22,1.31,0,15.83,4.08,San Diego County
6073020105,14.4355397945933,24.1301059001513,20-25%,4029,10.95,74.61,14.45,44.9,43.51,4.1,0,3.62,3.87,San Diego County
6073020106,8.9599175687241601,10.564800806858299,10-15%,3704,5.67,80.53,13.8,48.27,39.61,0.16,0.84,6.34,4.78,San Diego County
6073020107,8.4344445359262092,9.4679778113968691,5-10%,3923,14.86,74.64,10.5,39.08,45.14,0.66,0,9.12,5.99,San Diego County
6073020108,25.553255678979301,50,50-55%,6524,17.92,72.7,9.38,63.73,24.98,0.61,0,10.25,0.41,San Diego County
6073020109,15.5137986298966,26.752395360564801,25-30%,5405,12.27,78.65,9.08,60.17,25.33,0.56,0,11.4,2.55,San Diego County
6073020202,30.385116207909501,59.417549167927397,55-60%,6789,21.11,73.24,5.66,81.93,10.93,2.81,0.35,3.11,0.87,San Diego County
6073020206,24.239623247712501,47.251638930912797,45-50%,6077,17.54,76.25,6.2,74.54,19.02,1.43,0,4.36,0.64,San Diego County
6073020207,29.429028431198201,57.639939485627799,55-60%,4794,15.29,78.72,5.99,83.42,12.43,0.96,0,2.61,0.58,San Diego County
6073020208,14.249017580703301,23.701462430660602,20-25%,2565,10.68,80.74,8.58,60.23,26.86,4.91,0,3.82,4.17,San Diego County
6073020209,21.657156650215502,41.389309127584497,40-45%,5224,14.68,67.08,18.24,57.14,30.67,1.88,0,6.68,3.64,San Diego County
6073020210,18.995294959740999,35.136157337367599,35-40%,5084,16.03,74.67,9.3,55.02,30.59,1.71,0,6.04,6.65,San Diego County
6073020211,27.8052511838432,54.538577912254198,50-55%,6481,12.42,76.89,10.69,60.84,29.04,4.89,0,2.14,3.09,San Diego County
6073020213,25.0233720444567,48.764498234997497,45-50%,3865,18.71,74.46,6.83,84.37,9.62,2.72,0.13,2.02,1.14,San Diego County
6073020214,31.1022691251917,60.842158345940497,60-65%,6194,16.45,74.98,8.57,79.51,15.84,2.16,0.47,1.71,0.31,San Diego County
6073020304,13.354372210863,21.3691376701967,20-25%,6813,11.08,69.31,19.61,23.4,65.55,0.6,0,7.38,3.07,San Diego County
6073020305,11.4309934620016,16.439737771053998,15-20%,6221,15.69,70.71,13.6,26.23,48.35,4.47,6.86,8.81,5.27,San Diego County
6073020306,18.5999054216216,34.2032274331821,30-35%,9659,12.71,73.81,13.48,22.06,58.56,3.14,0,12.63,3.61,San Diego County
6073020307,16.7152164719929,29.664649520927899,25-30%,7434,11.08,72.07,16.84,34.92,45.68,1.83,0,8.74,8.82,San Diego County
6073020308,24.669065614522101,48.108925869894101,45-50%,5815,11.83,64.18,23.99,45.12,41.98,3.18,0,7.74,1.98,San Diego County
6073020309,21.820972241486199,41.817952597075099,40-45%,4410,13.54,77.19,9.27,37.57,47.07,0.41,0,13.17,1.77,San Diego County
6073020401,4.6692424952438101,2.4962178517397899,1-5% (lowest scores),2208,7.47,62.5,30.03,12.64,83.51,0.59,0,2.81,0.45,San Diego County
6073020403,26.464026359421698,51.853252647503801,50-55%,3705,14.74,72.01,13.25,30.53,50.04,3.35,1.05,12.42,2.62,San Diego County
6073020404,20.668947395948202,39.258698940998499,35-40%,5025,9.33,74.61,16.06,35.92,47.74,4.32,0.02,9.1,2.91,San Diego County
6073020405,9.7506654566856596,12.3424104891578,10-15%,3505,6.11,64.25,29.64,20.54,68.67,0.54,0,7.3,2.94,San Diego County
6073020500,33.289625573677199,64.548663640948007,60-65%,5078,14.14,73.2,12.66,68.91,23.97,0.67,0.08,4.79,1.6,San Diego County
6073020601,27.722309916026902,54.362077660110899,50-55%,6234,13.83,81.54,4.64,73.4,17.48,1.27,0.4,2.86,4.59,San Diego County
6073020602,29.462864043522799,57.728189611699399,55-60%,6022,14.1,75.87,10.03,48.52,42.89,2.06,0.58,2.16,3.79,San Diego County
6073020705,11.862782952766199,17.549167927382801,15-20%,4840,10.31,76.94,12.75,37.6,49.79,0.58,0.85,10.08,1.1,San Diego County
6073020706,8.8432115485392497,10.325264750378199,10-15%,6597,6.26,74.55,19.19,18.8,70.06,1.76,0,3.93,5.46,San Diego County
6073020707,26.525622288690101,52.042360060514397,50-55%,5122,17.24,76.86,5.9,50.57,36.86,1.39,0.25,3.51,7.42,San Diego County
6073020708,18.565466083586902,34.114977307110401,30-35%,3640,9.86,73.85,16.29,28.43,59.48,3.19,0,5.77,3.13,San Diego County
6073020709,17.509313572457799,31.555723651033802,30-35%,8339,13.69,72.83,13.48,30.65,51.31,1.52,0,11.71,4.8,San Diego County
6073020710,11.930129178931701,17.7130610186586,15-20%,1818,11.55,63.26,25.19,18.92,62.98,1.16,0,14.63,2.31,San Diego County
6073020801,9.5995733641781005,11.938981341401901,10-15%,5677,9.34,70.07,20.59,20.66,71.22,1.09,0,5,2.03,San Diego County
6073020805,12.7792949432163,19.894099848714099,15-20%,3322,9.9,77.24,12.85,41.69,54.61,0.06,0,3.07,0.57,San Diego County
6073020806,15.7602178477943,27.244074634392302,25-30%,6379,14.08,72.19,13.73,41.84,54.1,0.96,0,0.94,2.16,San Diego County
6073020807,13.9624827108495,22.8819969742814,20-25%,2720,8.79,70.4,20.81,10.99,82.87,0.81,0.92,1.43,2.98,San Diego County
6073020809,8.6901257296693792,9.9218356026222896,5-10%,7493,15.65,71.85,12.49,41.2,49.91,0.75,0.61,1.33,6.19,San Diego County
6073020810,5.7601958176918799,4.2107917297024704,1-5% (lowest scores),5229,13.77,74.34,11.9,11,84.7,1.45,0,0.75,2.1,San Diego County
6073020811,5.1647953979604999,3.2778618255168901,1-5% (lowest scores),6100,10.72,73.98,15.3,15.03,79.51,0.36,0.41,3.31,1.38,San Diego County
6073020902,10.170709214791801,13.363590519415,10-15%,2235,9.62,69.49,20.89,16.33,77.36,2.06,1.03,1.52,1.7,San Diego County
6073020903,15.7137792569062,27.143217347453401,25-30%,3045,7.09,60.43,32.48,11.46,68.87,1.18,16.09,1.9,0.49,San Diego County
6073020904,13.576024787924499,21.9364599092284,20-25%,2223,7.2,62.03,30.77,13.45,84.08,0.04,0,0,2.43,San Diego County
6073021000,18.2351355899109,33.345940494200697,30-35%,2706,5.73,53.51,40.76,22.58,70.88,5.1,0,0.04,1.4,San Diego County
6073021100,32.339804507839702,63.048411497730697,60-65%,7998,12.57,69.45,17.98,42.94,48.41,1.71,4.8,0.11,2.03,San Diego County
6073021202,6.0387939377780198,4.7528996469995004,1-5% (lowest scores),3727,15.08,68.47,16.45,25.01,64.9,2.01,5.18,0.08,2.82,San Diego County
6073021204,6.0552589128035903,4.7907211296016099,1-5% (lowest scores),5545,9.83,71.61,18.56,8.19,85.88,0.78,0.18,3.73,1.24,San Diego County
6073021205,8.8437933880508304,10.3378719112456,10-15%,6813,15.81,67.2,17,16.04,74.65,2.73,0.13,2.52,3.92,San Diego County
6073021206,4.2650704531600896,2.0045385779122502,1-5% (lowest scores),3274,10.17,71.9,17.93,8.89,86.07,0,0.27,0.95,3.82,San Diego County
6073021302,17.1777603311258,30.698436712052398,30-35%,7616,8.04,81.79,10.18,38.31,41.75,11.02,0.54,7.81,0.56,San Diego County
6073021303,8.74144303828127,10.0731215330308,10-15%,9456,11.18,71.51,17.31,28.56,47.93,2.92,0,18.49,2.1,San Diego County
6073021304,10.80311709413,14.9899142713061,10-15%,2699,7,67.58,25.42,23.23,68.66,2.74,0,3.26,2.11,San Diego County
6073021400,20.7181000735157,39.309127584468001,35-40%,7407,16.42,73.34,10.25,18.94,59.11,4.54,0,11.06,6.36,San Diego County
6073021500,8.9772569096533505,10.590015128593,10-15%,11078,12.48,79.78,7.75,10.76,51.45,0.45,0.78,32.87,3.69,San Diego County
6073021600,14.518465479111599,24.394856278366099,20-25%,3282,15.69,70.2,14.11,18.86,68.77,5.24,0,2.86,4.27,San Diego County
6073021800,2.9367231313554498,0.65557236510337902,1-5% (lowest scores),2403,10.4,65.54,24.05,19.02,76.03,0.33,0,2.87,1.75,San Diego County
6073021900,42.856323269563703,79.261220373171994,75-80%,7107,3.64,92.7,3.66,44.15,28.77,14.2,0.62,9.87,2.39,San Diego County
6073022000,40.7121205776388,76.185073121532994,75-80%,4681,15.23,75.39,9.38,44.86,9.51,4.96,0,37.84,2.84,San Diego County
6073022100,15.9459818356229,27.6853252647504,25-30%,10005,10.3,76.1,13.59,25.05,58.59,1.47,0.32,9.68,4.9,San Diego County
6075010100,21.6922966048588,41.515380736258201,40-45%,3889,2.47,75.03,22.5,12.21,39.01,6.07,0,39.44,3.27,San Francisco County
6075010200,9.4232134249509496,11.4851235501765,10-15%,4167,3.41,72.67,23.93,3.26,80.71,2.02,0,12.07,1.94,San Francisco County
6075010300,14.470608131596601,24.205748865355499,20-25%,4359,4.34,78.16,17.5,9.34,59.44,0,0,29.04,2.18,San Francisco County
6075010400,13.630141033761699,22.0247100353,20-25%,4536,6.86,79.74,13.4,7.58,62.94,0.2,0.18,23.06,6.04,San Francisco County
6075010500,16.949436363803901,30.3706505295008,30-35%,2779,6.91,63.94,29.15,7.56,49.8,9.07,0,23.68,9.9,San Francisco County
6075010600,23.087406265174401,44.7428139183056,40-45%,3429,1.6,77.46,20.94,4.29,35.37,1.87,0,55.7,2.77,San Francisco County
6075010700,29.6922332520667,58.106404437720599,55-60%,5548,4.74,67.7,27.56,6,14.67,0,0.59,77.65,1.08,San Francisco County
6075010800,18.853227517223701,34.846192637418099,30-35%,5038,6.01,70.25,23.74,6.19,46.35,2.2,0,42.66,2.6,San Francisco County
6075010900,10.151202764877301,13.287947554210801,10-15%,4486,3.08,75.95,20.98,4.35,65.85,1.54,0,24.79,3.48,San Francisco County
6075011000,15.5026497751628,26.689359556227899,25-30%,5127,3.24,84.49,12.27,6.14,51.57,2.09,0,40.2,0,San Francisco County
6075011100,19.079142413699099,35.350479072113004,35-40%,4835,3.85,81.24,14.91,10.13,46.04,4.18,0,35.72,3.93,San Francisco County
6075011200,18.657205990454798,34.404942007060001,30-35%,3329,4.3,74.32,21.39,4.51,58.73,5.08,0,28.6,3.09,San Francisco County
6075011300,27.821881461910099,54.563792233988899,50-55%,2843,5.87,59.13,35,2.64,15.51,0,0,78.19,3.66,San Francisco County
6075011700,24.9428914485731,48.613212304588998,45-50%,1790,3.63,78.1,18.27,10.34,31.4,3.74,0,48.04,6.48,San Francisco County
6075011800,24.102947337074902,46.961674230963197,45-50%,1570,4.52,73.12,22.36,1.53,12.29,0.57,0,83.44,2.17,San Francisco County
6075011901,16.396833908019001,28.756933938477101,25-30%,2699,1.52,84.88,13.6,13.45,51.91,2.19,0,23.82,8.63,San Francisco County
6075011902,12.9149274595765,20.29752899647,20-25%,2712,4.2,80.79,15.01,7.45,55.68,0.92,0,31.01,4.94,San Francisco County
6075012000,30.072019952385801,58.787191124558703,55-60%,3973,1.96,88.57,9.46,15.3,39.14,6.07,0.23,32.62,6.64,San Francisco County
6075012100,20.777517616365301,39.498234997478598,35-40%,3859,2.25,91.03,6.71,18.14,44.1,4.53,0,29.36,3.86,San Francisco County
6075012201,22.896003542677999,44.213313161875902,40-45%,4620,8.9,82.71,8.4,29.07,40.45,6.02,0,17.9,6.56,San Francisco County
6075012202,24.2587485712294,47.339889056984397,45-50%,3181,4.94,77.18,17.89,19.02,36.12,13.49,1.38,24.36,5.63,San Francisco County
6075012301,30.8325983775248,60.363086232980301,60-65%,2117,6.28,75.01,18.71,28.15,30.23,5.29,0,33.87,2.46,San Francisco County
6075012302,26.4062378246125,51.664145234493198,50-55%,2713,1.81,90.71,7.48,22.67,40.07,5.05,0,29.38,2.84,San Francisco County
6075012401,29.827318021912699,58.358547655068101,55-60%,4667,6.77,82,11.23,27.04,32.08,11.16,0.13,26.31,3.28,San Francisco County
6075012402,30.1199184152016,58.951084215834598,55-60%,4662,4.48,84.15,11.37,21.69,33.16,8.39,0.04,32.54,4.18,San Francisco County
6075012501,39.299639995826297,73.8401412002017,70-75%,4293,8.27,70.49,21.24,27.79,23.57,9.22,0.4,33.59,5.43,San Francisco County
6075012502,41.158223862699401,76.853252647503794,75-80%,3674,7.16,61.08,31.76,16.11,19.79,14.86,7.54,39.28,2.42,San Francisco County
6075012601,6.6738158505248801,6.0640443772062502,5-10%,2516,11.41,79.09,9.5,9.46,76.03,2.46,0,11.61,0.44,San Francisco County
6075012602,7.2901762820931904,7.2995461422087704,5-10%,2844,7.21,80.41,12.38,3.9,75.88,0.46,0,17.44,2.32,San Francisco County
6075012700,9.0190851685854803,10.653050932929901,10-15%,4092,3.25,78.59,18.16,7.21,77.39,0.88,0,9.38,5.13,San Francisco County
6075012800,7.2705276527166802,7.23651033787191,5-10%,4556,11.48,76.58,11.94,11.65,78.47,0.04,0,8.19,1.65,San Francisco County
6075012901,4.4476429344592097,2.1810388300554702,1-5% (lowest scores),2783,8.08,83.04,8.88,5.39,77.18,0.04,0.32,14.02,3.05,San Francisco County
6075012902,5.2872965358760098,3.5552193645990902,1-5% (lowest scores),3865,2.64,82.33,15.03,6.16,79.2,2.15,0.26,9.13,3.1,San Francisco County
6075013000,3.2909500317253602,0.86989409984871402,1-5% (lowest scores),4719,3.43,86.16,10.4,5.21,83.28,0,0.66,8.54,2.31,San Francisco County
6075013101,10.0224944697468,12.9853756933938,10-15%,4061,6.48,83.62,9.9,7.14,71.9,2.09,0,15.49,3.37,San Francisco County
