county,age_cat,sex,race7,pop
Alameda County,65+,FEMALE,4,36
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,22
Alameda County,65+,FEMALE,1,15
Alameda County,65+,FEMALE,2,14
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,23
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,3
Alameda County,65+,FEMALE,1,3
Alameda County,65+,FEMALE,2,6
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,16
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,6
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,9
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,1
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,1
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,3
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,2
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,1
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,2
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,0
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,0
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,0
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,0-17,MALE,1,2947
Alameda County,0-17,MALE,2,1101
Alameda County,0-17,MALE,3,42
Alameda County,0-17,MALE,4,1956
Alameda County,0-17,MALE,5,90
Alameda County,0-17,MALE,6,732
Alameda County,0-17,MALE,7,2423
Alameda County,0-17,MALE,1,2852
Alameda County,0-17,MALE,2,1076
Alameda County,0-17,MALE,3,38
Alameda County,0-17,MALE,4,1985
Alameda County,0-17,MALE,5,67
Alameda County,0-17,MALE,6,705
Alameda County,0-17,MALE,7,2327
Alameda County,0-17,MALE,1,2903
Alameda County,0-17,MALE,2,1079
Alameda County,0-17,MALE,3,33
Alameda County,0-17,MALE,4,2054
Alameda County,0-17,MALE,5,55
Alameda County,0-17,MALE,6,691
Alameda County,0-17,MALE,7,2399
Alameda County,0-17,MALE,1,2905
Alameda County,0-17,MALE,2,1152
Alameda County,0-17,MALE,3,33
Alameda County,0-17,MALE,4,1997
Alameda County,0-17,MALE,5,59
Alameda County,0-17,MALE,6,758
Alameda County,0-17,MALE,7,2379
Alameda County,0-17,MALE,1,2499
Alameda County,0-17,MALE,2,738
Alameda County,0-17,MALE,3,36
Alameda County,0-17,MALE,4,2458
Alameda County,0-17,MALE,5,53
Alameda County,0-17,MALE,6,643
Alameda County,0-17,MALE,7,2388
Alameda County,0-17,MALE,1,2808
Alameda County,0-17,MALE,2,762
Alameda County,0-17,MALE,3,24
Alameda County,0-17,MALE,4,2387
Alameda County,0-17,MALE,5,68
Alameda County,0-17,MALE,6,648
Alameda County,0-17,MALE,7,2720
Alameda County,0-17,MALE,1,2698
Alameda County,0-17,MALE,2,753
Alameda County,0-17,MALE,3,36
Alameda County,0-17,MALE,4,2355
Alameda County,0-17,MALE,5,65
Alameda County,0-17,MALE,6,616
Alameda County,0-17,MALE,7,2678
Alameda County,0-17,MALE,1,2921
Alameda County,0-17,MALE,2,823
Alameda County,0-17,MALE,3,26
Alameda County,0-17,MALE,4,2413
Alameda County,0-17,MALE,5,86
Alameda County,0-17,MALE,6,656
Alameda County,0-17,MALE,7,2721
Alameda County,0-17,MALE,1,2904
Alameda County,0-17,MALE,2,910
Alameda County,0-17,MALE,3,28
Alameda County,0-17,MALE,4,2345
Alameda County,0-17,MALE,5,80
Alameda County,0-17,MALE,6,660
Alameda County,0-17,MALE,7,2723
Alameda County,0-17,MALE,1,3010
Alameda County,0-17,MALE,2,936
Alameda County,0-17,MALE,3,29
Alameda County,0-17,MALE,4,2348
Alameda County,0-17,MALE,5,72
Alameda County,0-17,MALE,6,661
Alameda County,0-17,MALE,7,2723
Alameda County,0-17,MALE,1,2897
Alameda County,0-17,MALE,2,973
Alameda County,0-17,MALE,3,29
Alameda County,0-17,MALE,4,2150
Alameda County,0-17,MALE,5,78
Alameda County,0-17,MALE,6,629
Alameda County,0-17,MALE,7,2794
Alameda County,0-17,MALE,1,2857
Alameda County,0-17,MALE,2,1014
Alameda County,0-17,MALE,3,36
Alameda County,0-17,MALE,4,2107
Alameda County,0-17,MALE,5,74
Alameda County,0-17,MALE,6,643
Alameda County,0-17,MALE,7,2891
Alameda County,0-17,MALE,1,2273
Alameda County,0-17,MALE,2,1009
Alameda County,0-17,MALE,3,31
Alameda County,0-17,MALE,4,2287
Alameda County,0-17,MALE,5,64
Alameda County,0-17,MALE,6,803
Alameda County,0-17,MALE,7,3014
Alameda County,0-17,MALE,1,2079
Alameda County,0-17,MALE,2,1026
Alameda County,0-17,MALE,3,27
Alameda County,0-17,MALE,4,2282
Alameda County,0-17,MALE,5,81
Alameda County,0-17,MALE,6,819
Alameda County,0-17,MALE,7,3312
Alameda County,0-17,MALE,1,2185
Alameda County,0-17,MALE,2,1035
Alameda County,0-17,MALE,3,20
Alameda County,0-17,MALE,4,2510
Alameda County,0-17,MALE,5,84
Alameda County,0-17,MALE,6,786
Alameda County,0-17,MALE,7,3392
Alameda County,0-17,MALE,1,2573
Alameda County,0-17,MALE,2,1265
Alameda County,0-17,MALE,3,22
Alameda County,0-17,MALE,4,2689
Alameda County,0-17,MALE,5,98
Alameda County,0-17,MALE,6,786
Alameda County,0-17,MALE,7,3361
Alameda County,0-17,MALE,1,2519
Alameda County,0-17,MALE,2,1239
Alameda County,0-17,MALE,3,23
Alameda County,0-17,MALE,4,2616
Alameda County,0-17,MALE,5,74
Alameda County,0-17,MALE,6,710
Alameda County,0-17,MALE,7,3330
Alameda County,0-17,MALE,1,2465
Alameda County,0-17,MALE,2,1214
Alameda County,0-17,MALE,3,18
Alameda County,0-17,MALE,4,2609
Alameda County,0-17,MALE,5,87
Alameda County,0-17,MALE,6,747
Alameda County,0-17,MALE,7,3336
Alameda County,18-44,MALE,1,3015
Alameda County,18-44,MALE,2,1396
Alameda County,18-44,MALE,3,23
Alameda County,18-44,MALE,4,2873
Alameda County,18-44,MALE,5,120
Alameda County,18-44,MALE,6,777
Alameda County,18-44,MALE,7,3327
Alameda County,18-44,MALE,1,3265
Alameda County,18-44,MALE,2,1564
Alameda County,18-44,MALE,3,31
Alameda County,18-44,MALE,4,3002
Alameda County,18-44,MALE,5,100
Alameda County,18-44,MALE,6,780
Alameda County,18-44,MALE,7,3498
Alameda County,18-44,MALE,1,3058
Alameda County,18-44,MALE,2,1567
Alameda County,18-44,MALE,3,31
Alameda County,18-44,MALE,4,3127
Alameda County,18-44,MALE,5,88
Alameda County,18-44,MALE,6,833
Alameda County,18-44,MALE,7,3922
Alameda County,18-44,MALE,1,3043
Alameda County,18-44,MALE,2,1449
Alameda County,18-44,MALE,3,28
Alameda County,18-44,MALE,4,3157
Alameda County,18-44,MALE,5,119
Alameda County,18-44,MALE,6,843
Alameda County,18-44,MALE,7,3830
Alameda County,18-44,MALE,1,3016
Alameda County,18-44,MALE,2,1468
Alameda County,18-44,MALE,3,29
Alameda County,18-44,MALE,4,3125
Alameda County,18-44,MALE,5,90
Alameda County,18-44,MALE,6,854
Alameda County,18-44,MALE,7,3693
Alameda County,18-44,MALE,1,2984
Alameda County,18-44,MALE,2,1486
Alameda County,18-44,MALE,3,33
Alameda County,18-44,MALE,4,3086
Alameda County,18-44,MALE,5,104
Alameda County,18-44,MALE,6,829
Alameda County,18-44,MALE,7,3908
Alameda County,18-44,MALE,1,3001
Alameda County,18-44,MALE,2,1449
Alameda County,18-44,MALE,3,31
Alameda County,18-44,MALE,4,3086
Alameda County,18-44,MALE,5,110
Alameda County,18-44,MALE,6,818
Alameda County,18-44,MALE,7,3793
Alameda County,18-44,MALE,1,3267
Alameda County,18-44,MALE,2,1539
Alameda County,18-44,MALE,3,48
Alameda County,18-44,MALE,4,2903
Alameda County,18-44,MALE,5,111
Alameda County,18-44,MALE,6,706
Alameda County,18-44,MALE,7,3393
Alameda County,18-44,MALE,1,3298
Alameda County,18-44,MALE,2,1580
Alameda County,18-44,MALE,3,32
Alameda County,18-44,MALE,4,2829
Alameda County,18-44,MALE,5,131
Alameda County,18-44,MALE,6,645
Alameda County,18-44,MALE,7,3282
Alameda County,18-44,MALE,1,3502
Alameda County,18-44,MALE,2,1611
Alameda County,18-44,MALE,3,33
Alameda County,18-44,MALE,4,2944
Alameda County,18-44,MALE,5,108
Alameda County,18-44,MALE,6,662
Alameda County,18-44,MALE,7,3264
Alameda County,18-44,MALE,1,3453
Alameda County,18-44,MALE,2,1602
Alameda County,18-44,MALE,3,36
Alameda County,18-44,MALE,4,2869
Alameda County,18-44,MALE,5,122
Alameda County,18-44,MALE,6,642
Alameda County,18-44,MALE,7,3287
Alameda County,18-44,MALE,1,3661
Alameda County,18-44,MALE,2,1653
Alameda County,18-44,MALE,3,35
Alameda County,18-44,MALE,4,2927
Alameda County,18-44,MALE,5,112
Alameda County,18-44,MALE,6,613
Alameda County,18-44,MALE,7,3320
Alameda County,18-44,MALE,1,3849
Alameda County,18-44,MALE,2,1602
Alameda County,18-44,MALE,3,37
Alameda County,18-44,MALE,4,3066
Alameda County,18-44,MALE,5,114
Alameda County,18-44,MALE,6,515
Alameda County,18-44,MALE,7,3209
Alameda County,18-44,MALE,1,3671
Alameda County,18-44,MALE,2,1420
Alameda County,18-44,MALE,3,41
Alameda County,18-44,MALE,4,3075
Alameda County,18-44,MALE,5,84
Alameda County,18-44,MALE,6,495
Alameda County,18-44,MALE,7,2915
Alameda County,18-44,MALE,1,3719
Alameda County,18-44,MALE,2,1382
Alameda County,18-44,MALE,3,38
Alameda County,18-44,MALE,4,3192
Alameda County,18-44,MALE,5,78
Alameda County,18-44,MALE,6,476
Alameda County,18-44,MALE,7,3065
Alameda County,18-44,MALE,1,3737
Alameda County,18-44,MALE,2,1273
Alameda County,18-44,MALE,3,30
Alameda County,18-44,MALE,4,3076
Alameda County,18-44,MALE,5,81
Alameda County,18-44,MALE,6,471
Alameda County,18-44,MALE,7,2924
Alameda County,18-44,MALE,1,3719
Alameda County,18-44,MALE,2,1248
Alameda County,18-44,MALE,3,30
Alameda County,18-44,MALE,4,2985
Alameda County,18-44,MALE,5,102
Alameda County,18-44,MALE,6,445
Alameda County,18-44,MALE,7,2950
Alameda County,18-44,MALE,1,3746
Alameda County,18-44,MALE,2,1174
Alameda County,18-44,MALE,3,41
Alameda County,18-44,MALE,4,2811
Alameda County,18-44,MALE,5,75
Alameda County,18-44,MALE,6,407
Alameda County,18-44,MALE,7,3000
Alameda County,18-44,MALE,1,3739
Alameda County,18-44,MALE,2,1130
Alameda County,18-44,MALE,3,25
Alameda County,18-44,MALE,4,2702
Alameda County,18-44,MALE,5,97
Alameda County,18-44,MALE,6,402
Alameda County,18-44,MALE,7,3061
Alameda County,18-44,MALE,1,4032
Alameda County,18-44,MALE,2,1197
Alameda County,18-44,MALE,3,27
Alameda County,18-44,MALE,4,2988
Alameda County,18-44,MALE,5,94
Alameda County,18-44,MALE,6,433
Alameda County,18-44,MALE,7,3190
Alameda County,18-44,MALE,1,4125
Alameda County,18-44,MALE,2,1235
Alameda County,18-44,MALE,3,31
Alameda County,18-44,MALE,4,3148
Alameda County,18-44,MALE,5,108
Alameda County,18-44,MALE,6,421
Alameda County,18-44,MALE,7,3209
Alameda County,18-44,MALE,1,4075
Alameda County,18-44,MALE,2,1161
Alameda County,18-44,MALE,3,32
Alameda County,18-44,MALE,4,3150
Alameda County,18-44,MALE,5,107
Alameda County,18-44,MALE,6,434
Alameda County,18-44,MALE,7,3327
Alameda County,18-44,MALE,1,4005
Alameda County,18-44,MALE,2,1128
Alameda County,18-44,MALE,3,28
Alameda County,18-44,MALE,4,3197
Alameda County,18-44,MALE,5,108
Alameda County,18-44,MALE,6,403
Alameda County,18-44,MALE,7,3376
Alameda County,18-44,MALE,1,3753
Alameda County,18-44,MALE,2,1178
Alameda County,18-44,MALE,3,29
Alameda County,18-44,MALE,4,2954
Alameda County,18-44,MALE,5,116
Alameda County,18-44,MALE,6,393
Alameda County,18-44,MALE,7,3295
Alameda County,18-44,MALE,1,3824
Alameda County,18-44,MALE,2,1243
Alameda County,18-44,MALE,3,35
Alameda County,18-44,MALE,4,3138
Alameda County,18-44,MALE,5,114
Alameda County,18-44,MALE,6,322
Alameda County,18-44,MALE,7,3575
Alameda County,18-44,MALE,1,3332
Alameda County,18-44,MALE,2,1079
Alameda County,18-44,MALE,3,36
Alameda County,18-44,MALE,4,2899
Alameda County,18-44,MALE,5,91
Alameda County,18-44,MALE,6,350
Alameda County,18-44,MALE,7,3085
Alameda County,18-44,MALE,1,3376
Alameda County,18-44,MALE,2,1016
Alameda County,18-44,MALE,3,31
Alameda County,18-44,MALE,4,2955
Alameda County,18-44,MALE,5,85
Alameda County,18-44,MALE,6,332
Alameda County,18-44,MALE,7,3089
Alameda County,45-64,MALE,1,3178
Alameda County,45-64,MALE,2,1081
Alameda County,45-64,MALE,3,20
Alameda County,45-64,MALE,4,2889
Alameda County,45-64,MALE,5,92
Alameda County,45-64,MALE,6,323
Alameda County,45-64,MALE,7,2881
Alameda County,45-64,MALE,1,3097
Alameda County,45-64,MALE,2,1068
Alameda County,45-64,MALE,3,29
Alameda County,45-64,MALE,4,3172
Alameda County,45-64,MALE,5,84
Alameda County,45-64,MALE,6,301
Alameda County,45-64,MALE,7,2930
Alameda County,45-64,MALE,1,3439
Alameda County,45-64,MALE,2,1170
Alameda County,45-64,MALE,3,26
Alameda County,45-64,MALE,4,3375
Alameda County,45-64,MALE,5,98
Alameda County,45-64,MALE,6,297
Alameda County,45-64,MALE,7,2948
Alameda County,45-64,MALE,1,3161
Alameda County,45-64,MALE,2,1026
Alameda County,45-64,MALE,3,21
Alameda County,45-64,MALE,4,3349
Alameda County,45-64,MALE,5,80
Alameda County,45-64,MALE,6,285
Alameda County,45-64,MALE,7,2920
Alameda County,45-64,MALE,1,3162
Alameda County,45-64,MALE,2,1022
Alameda County,45-64,MALE,3,29
Alameda County,45-64,MALE,4,3390
Alameda County,45-64,MALE,5,95
Alameda County,45-64,MALE,6,278
Alameda County,45-64,MALE,7,2900
Alameda County,45-64,MALE,1,3460
Alameda County,45-64,MALE,2,1152
Alameda County,45-64,MALE,3,25
Alameda County,45-64,MALE,4,3267
Alameda County,45-64,MALE,5,86
Alameda County,45-64,MALE,6,283
Alameda County,45-64,MALE,7,2663
Alameda County,45-64,MALE,1,3768
Alameda County,45-64,MALE,2,1152
Alameda County,45-64,MALE,3,25
Alameda County,45-64,MALE,4,3201
Alameda County,45-64,MALE,5,79
Alameda County,45-64,MALE,6,277
Alameda County,45-64,MALE,7,2772
Alameda County,45-64,MALE,1,4130
Alameda County,45-64,MALE,2,1342
Alameda County,45-64,MALE,3,29
Alameda County,45-64,MALE,4,3290
Alameda County,45-64,MALE,5,100
Alameda County,45-64,MALE,6,312
Alameda County,45-64,MALE,7,2844
Alameda County,45-64,MALE,1,3893
Alameda County,45-64,MALE,2,1185
Alameda County,45-64,MALE,3,31
Alameda County,45-64,MALE,4,3066
Alameda County,45-64,MALE,5,80
Alameda County,45-64,MALE,6,270
Alameda County,45-64,MALE,7,2530
Alameda County,45-64,MALE,1,3707
Alameda County,45-64,MALE,2,1065
Alameda County,45-64,MALE,3,23
Alameda County,45-64,MALE,4,2807
Alameda County,45-64,MALE,5,81
Alameda County,45-64,MALE,6,266
Alameda County,45-64,MALE,7,2348
Alameda County,45-64,MALE,1,3718
Alameda County,45-64,MALE,2,1099
Alameda County,45-64,MALE,3,23
Alameda County,45-64,MALE,4,2616
Alameda County,45-64,MALE,5,82
Alameda County,45-64,MALE,6,278
Alameda County,45-64,MALE,7,2301
Alameda County,45-64,MALE,1,3643
Alameda County,45-64,MALE,2,1151
Alameda County,45-64,MALE,3,31
Alameda County,45-64,MALE,4,2716
Alameda County,45-64,MALE,5,74
Alameda County,45-64,MALE,6,246
Alameda County,45-64,MALE,7,2201
Alameda County,45-64,MALE,1,3983
Alameda County,45-64,MALE,2,1300
Alameda County,45-64,MALE,3,29
Alameda County,45-64,MALE,4,2806
Alameda County,45-64,MALE,5,81
Alameda County,45-64,MALE,6,223
Alameda County,45-64,MALE,7,2246
Alameda County,45-64,MALE,1,4086
Alameda County,45-64,MALE,2,1176
Alameda County,45-64,MALE,3,25
Alameda County,45-64,MALE,4,2837
Alameda County,45-64,MALE,5,79
Alameda County,45-64,MALE,6,253
Alameda County,45-64,MALE,7,2000
Alameda County,45-64,MALE,1,4054
Alameda County,45-64,MALE,2,1179
Alameda County,45-64,MALE,3,30
Alameda County,45-64,MALE,4,2933
Alameda County,45-64,MALE,5,85
Alameda County,45-64,MALE,6,268
Alameda County,45-64,MALE,7,1929
Alameda County,45-64,MALE,1,4199
Alameda County,45-64,MALE,2,1191
Alameda County,45-64,MALE,3,32
Alameda County,45-64,MALE,4,2604
Alameda County,45-64,MALE,5,86
Alameda County,45-64,MALE,6,221
Alameda County,45-64,MALE,7,1808
Alameda County,45-64,MALE,1,4295
Alameda County,45-64,MALE,2,1189
Alameda County,45-64,MALE,3,36
Alameda County,45-64,MALE,4,2436
Alameda County,45-64,MALE,5,71
Alameda County,45-64,MALE,6,242
Alameda County,45-64,MALE,7,1655
Alameda County,45-64,MALE,1,4418
Alameda County,45-64,MALE,2,1292
Alameda County,45-64,MALE,3,25
Alameda County,45-64,MALE,4,2588
Alameda County,45-64,MALE,5,78
Alameda County,45-64,MALE,6,254
Alameda County,45-64,MALE,7,1758
Alameda County,45-64,MALE,1,4231
Alameda County,45-64,MALE,2,1135
Alameda County,45-64,MALE,3,30
Alameda County,45-64,MALE,4,2444
Alameda County,45-64,MALE,5,91
Alameda County,45-64,MALE,6,215
Alameda County,45-64,MALE,7,1538
Alameda County,45-64,MALE,1,4334
Alameda County,45-64,MALE,2,1081
Alameda County,45-64,MALE,3,27
Alameda County,45-64,MALE,4,2383
Alameda County,45-64,MALE,5,76
Alameda County,45-64,MALE,6,211
Alameda County,45-64,MALE,7,1421
Alameda County,65+,MALE,1,4155
Alameda County,65+,MALE,2,1068
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,2366
Alameda County,65+,MALE,5,70
Alameda County,65+,MALE,6,216
Alameda County,65+,MALE,7,1337
Alameda County,65+,MALE,1,3964
Alameda County,65+,MALE,2,967
Alameda County,65+,MALE,3,32
Alameda County,65+,MALE,4,2207
Alameda County,65+,MALE,5,55
Alameda County,65+,MALE,6,186
Alameda County,65+,MALE,7,1272
Alameda County,65+,MALE,1,4010
Alameda County,65+,MALE,2,1020
Alameda County,65+,MALE,3,24
Alameda County,65+,MALE,4,2229
Alameda County,65+,MALE,5,59
Alameda County,65+,MALE,6,168
Alameda County,65+,MALE,7,1253
Alameda County,65+,MALE,1,3887
Alameda County,65+,MALE,2,919
Alameda County,65+,MALE,3,26
Alameda County,65+,MALE,4,2099
Alameda County,65+,MALE,5,57
Alameda County,65+,MALE,6,169
Alameda County,65+,MALE,7,1150
Alameda County,65+,MALE,1,3544
Alameda County,65+,MALE,2,871
Alameda County,65+,MALE,3,26
Alameda County,65+,MALE,4,1994
Alameda County,65+,MALE,5,45
Alameda County,65+,MALE,6,160
Alameda County,65+,MALE,7,1020
Alameda County,65+,MALE,1,3679
Alameda County,65+,MALE,2,882
Alameda County,65+,MALE,3,18
Alameda County,65+,MALE,4,1879
Alameda County,65+,MALE,5,57
Alameda County,65+,MALE,6,142
Alameda County,65+,MALE,7,922
Alameda County,65+,MALE,1,3227
Alameda County,65+,MALE,2,728
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,1768
Alameda County,65+,MALE,5,54
Alameda County,65+,MALE,6,120
Alameda County,65+,MALE,7,784
Alameda County,65+,MALE,1,3390
Alameda County,65+,MALE,2,858
Alameda County,65+,MALE,3,15
Alameda County,65+,MALE,4,1850
Alameda County,65+,MALE,5,63
Alameda County,65+,MALE,6,131
Alameda County,65+,MALE,7,785
Alameda County,65+,MALE,1,3181
Alameda County,65+,MALE,2,779
Alameda County,65+,MALE,3,12
Alameda County,65+,MALE,4,1701
Alameda County,65+,MALE,5,49
Alameda County,65+,MALE,6,108
Alameda County,65+,MALE,7,739
Alameda County,65+,MALE,1,3187
Alameda County,65+,MALE,2,630
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,1556
Alameda County,65+,MALE,5,47
Alameda County,65+,MALE,6,132
Alameda County,65+,MALE,7,694
Alameda County,65+,MALE,1,3284
Alameda County,65+,MALE,2,731
Alameda County,65+,MALE,3,14
Alameda County,65+,MALE,4,1417
Alameda County,65+,MALE,5,30
Alameda County,65+,MALE,6,87
Alameda County,65+,MALE,7,633
Alameda County,65+,MALE,1,2587
Alameda County,65+,MALE,2,486
Alameda County,65+,MALE,3,17
Alameda County,65+,MALE,4,1204
Alameda County,65+,MALE,5,35
Alameda County,65+,MALE,6,81
Alameda County,65+,MALE,7,520
Alameda County,65+,MALE,1,2423
Alameda County,65+,MALE,2,458
Alameda County,65+,MALE,3,17
Alameda County,65+,MALE,4,1147
Alameda County,65+,MALE,5,25
Alameda County,65+,MALE,6,71
Alameda County,65+,MALE,7,494
Alameda County,65+,MALE,1,2103
Alameda County,65+,MALE,2,459
Alameda County,65+,MALE,3,9
Alameda County,65+,MALE,4,952
Alameda County,65+,MALE,5,34
Alameda County,65+,MALE,6,72
Alameda County,65+,MALE,7,470
Alameda County,65+,MALE,1,2091
Alameda County,65+,MALE,2,420
Alameda County,65+,MALE,3,12
Alameda County,65+,MALE,4,902
Alameda County,65+,MALE,5,21
Alameda County,65+,MALE,6,66
Alameda County,65+,MALE,7,337
Alameda County,65+,MALE,1,1701
Alameda County,65+,MALE,2,338
Alameda County,65+,MALE,3,10
Alameda County,65+,MALE,4,850
Alameda County,65+,MALE,5,34
Alameda County,65+,MALE,6,55
Alameda County,65+,MALE,7,350
Alameda County,65+,MALE,1,1447
Alameda County,65+,MALE,2,321
Alameda County,65+,MALE,3,9
Alameda County,65+,MALE,4,785
Alameda County,65+,MALE,5,14
Alameda County,65+,MALE,6,38
Alameda County,65+,MALE,7,311
Alameda County,65+,MALE,1,1361
Alameda County,65+,MALE,2,289
Alameda County,65+,MALE,3,17
Alameda County,65+,MALE,4,776
Alameda County,65+,MALE,5,17
Alameda County,65+,MALE,6,32
Alameda County,65+,MALE,7,294
Alameda County,65+,MALE,1,1115
Alameda County,65+,MALE,2,282
Alameda County,65+,MALE,3,1
Alameda County,65+,MALE,4,717
Alameda County,65+,MALE,5,10
Alameda County,65+,MALE,6,29
Alameda County,65+,MALE,7,282
Alameda County,65+,MALE,1,1009
Alameda County,65+,MALE,2,213
Alameda County,65+,MALE,3,2
Alameda County,65+,MALE,4,685
Alameda County,65+,MALE,5,13
Alameda County,65+,MALE,6,32
Alameda County,65+,MALE,7,227
Alameda County,65+,MALE,1,867
Alameda County,65+,MALE,2,208
Alameda County,65+,MALE,3,4
Alameda County,65+,MALE,4,602
Alameda County,65+,MALE,5,9
Alameda County,65+,MALE,6,31
Alameda County,65+,MALE,7,198
Alameda County,65+,MALE,1,803
Alameda County,65+,MALE,2,201
Alameda County,65+,MALE,3,6
Alameda County,65+,MALE,4,546
Alameda County,65+,MALE,5,7
Alameda County,65+,MALE,6,25
Alameda County,65+,MALE,7,216
Alameda County,65+,MALE,1,687
Alameda County,65+,MALE,2,147
Alameda County,65+,MALE,3,5
Alameda County,65+,MALE,4,491
Alameda County,65+,MALE,5,11
Alameda County,65+,MALE,6,30
Alameda County,65+,MALE,7,167
Alameda County,65+,MALE,1,600
Alameda County,65+,MALE,2,129
