county,age_cat,sex,race7,pop
Kern County,65+,MALE,5,0
Kern County,65+,MALE,6,12
Kern County,65+,MALE,7,344
Kern County,65+,MALE,1,672
Kern County,65+,MALE,2,43
Kern County,65+,MALE,3,15
Kern County,65+,MALE,4,64
Kern County,65+,MALE,5,0
Kern County,65+,MALE,6,12
Kern County,65+,MALE,7,289
Kern County,65+,MALE,1,628
Kern County,65+,MALE,2,36
Kern County,65+,MALE,3,9
Kern County,65+,MALE,4,53
Kern County,65+,MALE,5,2
